"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
696,453,225,218,112,75,219,162,196,709,541,403,625,665,486,364,327,708,519,384,704,247,302,726,454,695,451,296,968
396,306,190,193,111,88,184,167,169,650,575,414,626,602,488,527,375,681,432,420,704,266,307,606,506,521,408,220,970
464,345,197,153,79,56,208,125,180,695,457,413,544,640,507,365,401,702,473,325,647,302,430,704,385,586,397,291,971
333,255,191,170,92,72,187,142,175,679,569,423,616,651,526,499,317,741,530,298,684,583,330,704,391,588,449,263,972
404,339,175,170,84,65,189,144,172,681,496,321,708,643,458,509,283,732,423,251,668,310,414,712,621,597,377,275,974
937,608,226,201,116,77,221,151,195,694,500,344,583,641,476,355,324,716,348,530,658,259,313,638,432,610,374,275,975
725,508,209,167,95,70,200,132,185,714,445,429,572,628,469,319,316,700,446,573,603,299,295,626,354,622,316,311,975
734,531,203,162,85,62,200,128,184,708,497,410,603,596,515,329,333,664,472,349,672,247,298,671,405,638,349,255,979
394,293,197,111,51,38,197,91,177,483,557,258,683,445,504,363,319,631,282,327,704,231,280,574,374,414,318,210,984
605,461,192,167,93,72,189,140,174,766,441,365,369,676,545,294,355,721,465,439,643,302,345,728,349,656,335,297,987
443,334,194,158,81,62,192,130,178,654,650,379,662,511,575,279,234,640,343,421,742,198,303,628,405,468,430,627,987
513,419,179,109,54,43,184,93,170,658,550,290,687,613,466,421,290,693,367,336,682,376,313,677,358,563,389,262,997
726,530,201,160,96,71,199,128,183,696,500,307,588,623,522,343,315,696,462,320,668,277,302,671,432,651,298,222,998
609,464,192,150,82,63,191,125,176,668,523,331,588,608,510,442,333,692,447,393,645,277,288,628,376,567,394,285,1002
337,268,184,152,71,58,180,134,166,608,570,311,556,588,534,302,334,698,422,434,733,315,306,711,572,564,446,219,1003
468,384,178,117,58,46,188,100,172,658,503,302,336,523,477,313,304,659,410,304,619,267,298,673,334,531,270,249,1004
324,247,192,194,108,83,191,165,172,675,504,265,580,648,497,338,303,726,422,385,658,429,352,698,379,568,405,233,1006
590,417,207,181,93,64,212,138,191,724,510,365,577,687,539,323,357,732,440,368,689,521,591,723,432,638,329,223,1008
620,488,186,174,100,79,184,149,171,598,544,272,340,532,518,269,454,681,312,283,689,616,815,570,323,458,356,211,1011
353,282,184,116,56,41,198,93,182,656,605,282,715,587,482,449,258,655,317,340,721,190,277,635,422,571,374,241,1016
